#  Table WFC3.IR.G102.1st.sens.2.fits[1]  Tue 03:24:08 11-Jan-2011

# row      WAVELENGTH     SENSITIVITY           ERROR
#                                                    

 1936           9385.     6.740079E15     6.740079E13
 1937           9386.     6.743113E15     6.743113E13
 1938           9387.     6.746187E15     6.746187E13
 1939           9388.     6.749302E15     6.749302E13
 1940           9389.     6.752455E15     6.752455E13
 1941           9390.     6.755649E15     6.755648E13
 1942           9391.     6.758884E15     6.758883E13
 1943           9392.     6.762158E15     6.762158E13
 1944           9393.     6.765472E15     6.765471E13
 1945           9394.     6.768826E15     6.768825E13
 1946           9395.     6.772221E15     6.772221E13
 1947           9396.     6.775655E15     6.775654E13
 1948           9397.     6.779129E15     6.779129E13
 1949           9398.     6.782643E15     6.782643E13
 1950           9399.     6.786197E15     6.786197E13
 1951           9400.     6.789791E15     6.789791E13
 1952           9401.     6.793426E15     6.793426E13
 1953           9402.     6.797100E15     6.797100E13
 1954           9403.     6.800815E15     6.800815E13
 1955           9404.     6.804569E15     6.804569E13
 1956           9405.     6.808363E15     6.808363E13
 1957           9406.     6.812198E15     6.812198E13
 1958           9407.     6.816072E15     6.816072E13
 1959           9408.     6.819870E15     6.819870E13
 1960           9409.     6.823696E15     6.823696E13
 1961           9410.     6.827554E15     6.827554E13
 1962           9411.     6.831443E15     6.831443E13
 1963           9412.     6.835362E15     6.835362E13
 1964           9413.     6.839312E15     6.839312E13
 1965           9414.     6.843292E15     6.843292E13
 1966           9415.     6.847304E15     6.847304E13
 1967           9416.     6.851345E15     6.851345E13
 1968           9417.     6.855418E15     6.855418E13
 1969           9418.     6.859521E15     6.859520E13
 1970           9419.     6.863654E15     6.863654E13
 1971           9420.     6.867818E15     6.867818E13
 1972           9421.     6.872012E15     6.872012E13
 1973           9422.     6.876238E15     6.876238E13
 1974           9423.     6.880494E15     6.880494E13
 1975           9424.     6.884780E15     6.884780E13
 1976           9425.     6.889097E15     6.889097E13
 1977           9426.     6.893445E15     6.893445E13
 1978           9427.     6.897823E15     6.897823E13
 1979           9428.     6.902233E15     6.902232E13
 1980           9429.     6.906672E15     6.906672E13
 1981           9430.     6.911142E15     6.911142E13
 1982           9431.     6.915643E15     6.915642E13
 1983           9432.     6.919626E15     6.919626E13
 1984           9433.     6.923597E15     6.923597E13
 1985           9434.     6.927554E15     6.927554E13
 1986           9435.     6.931498E15     6.931498E13
 1987           9436.     6.935429E15     6.935429E13
 1988           9437.     6.939347E15     6.939347E13
 1989           9438.     6.943252E15     6.943252E13
 1990           9439.     6.947143E15     6.947143E13
 1991           9440.     6.951021E15     6.951020E13
 1992           9441.     6.954886E15     6.954885E13
 1993           9442.     6.958738E15     6.958737E13
 1994           9443.     6.962577E15     6.962577E13
 1995           9444.     6.966402E15     6.966402E13
 1996           9445.     6.970214E15     6.970214E13
 1997           9446.     6.974013E15     6.974013E13
 1998           9447.     6.977798E15     6.977798E13
 1999           9448.     6.981571E15     6.981571E13
 2000           9449.     6.985331E15     6.985330E13
 2001           9450.     6.989077E15     6.989077E13
 2002           9451.     6.992809E15     6.992809E13
 2003           9452.     6.996530E15     6.996529E13
 2004           9453.     7.000236E15     7.000236E13
 2005           9454.     7.003929E15     7.003929E13
 2006           9455.     7.007610E15     7.007610E13
 2007           9456.     7.011216E15     7.011216E13
 2008           9457.     7.014806E15     7.014806E13
 2009           9458.     7.018377E15     7.018376E13
 2010           9459.     7.021930E15     7.021930E13
 2011           9460.     7.025465E15     7.025465E13
 2012           9461.     7.028982E15     7.028982E13
 2013           9462.     7.032482E15     7.032482E13
 2014           9463.     7.035963E15     7.035963E13
 2015           9464.     7.039426E15     7.039426E13
 2016           9465.     7.042871E15     7.042871E13
 2017           9466.     7.046299E15     7.046298E13
 2018           9467.     7.049708E15     7.049707E13
 2019           9468.     7.053099E15     7.053099E13
 2020           9469.     7.056472E15     7.056472E13
 2021           9470.     7.059828E15     7.059827E13
 2022           9471.     7.063164E15     7.063164E13
 2023           9472.     7.066484E15     7.066484E13
 2024           9473.     7.069786E15     7.069785E13
 2025           9474.     7.073069E15     7.073069E13
 2026           9475.     7.076333E15     7.076334E13
 2027           9476.     7.079581E15     7.079582E13
 2028           9477.     7.082811E15     7.082810E13
 2029           9478.     7.086022E15     7.086022E13
 2030           9479.     7.089216E15     7.089215E13
 2031           9480.     7.092469E15     7.092469E13
 2032           9481.     7.095712E15     7.095712E13
 2033           9482.     7.098943E15     7.098943E13
 2034           9483.     7.102161E15     7.102160E13
 2035           9484.     7.105368E15     7.105367E13
 2036           9485.     7.108564E15     7.108563E13
 2037           9486.     7.111747E15     7.111747E13
 2038           9487.     7.114919E15     7.114920E13
 2039           9488.     7.118079E15     7.118079E13
 2040           9489.     7.121229E15     7.121229E13
 2041           9490.     7.124365E15     7.124365E13
 2042           9491.     7.127490E15     7.127490E13
 2043           9492.     7.130603E15     7.130604E13
 2044           9493.     7.133706E15     7.133705E13
 2045           9494.     7.136796E15     7.136795E13
 2046           9495.     7.139874E15     7.139874E13
 2047           9496.     7.142941E15     7.142941E13
 2048           9497.     7.145996E15     7.145996E13
 2049           9498.     7.149040E15     7.149039E13
 2050           9499.     7.152070E15     7.152070E13
 2051           9500.     7.155091E15     7.155091E13
 2052           9501.     7.158098E15     7.158098E13
 2053           9502.     7.161095E15     7.161095E13
 2054           9503.     7.164080E15     7.164080E13
 2055           9504.     7.167171E15     7.167170E13
 2056           9505.     7.170258E15     7.170257E13
 2057           9506.     7.173344E15     7.173344E13
 2058           9507.     7.176428E15     7.176427E13
 2059           9508.     7.179508E15     7.179508E13
 2060           9509.     7.182587E15     7.182587E13
 2061           9510.     7.185664E15     7.185664E13
 2062           9511.     7.188738E15     7.188738E13
 2063           9512.     7.191810E15     7.191809E13
 2064           9513.     7.194880E15     7.194880E13
 2065           9514.     7.197947E15     7.197947E13
 2066           9515.     7.201012E15     7.201012E13
 2067           9516.     7.204075E15     7.204075E13
 2068           9517.     7.207135E15     7.207135E13
 2069           9518.     7.210193E15     7.210193E13
 2070           9519.     7.213249E15     7.213249E13
 2071           9520.     7.216302E15     7.216302E13
 2072           9521.     7.219354E15     7.219353E13
 2073           9522.     7.222402E15     7.222402E13
 2074           9523.     7.225449E15     7.225449E13
 2075           9524.     7.228493E15     7.228493E13
 2076           9525.     7.231534E15     7.231534E13
 2077           9526.     7.234574E15     7.234574E13
 2078           9527.     7.237611E15     7.237610E13
 2079           9528.     7.240701E15     7.240701E13
 2080           9529.     7.243791E15     7.243790E13
 2081           9530.     7.246883E15     7.246883E13
 2082           9531.     7.249978E15     7.249978E13
 2083           9532.     7.253075E15     7.253075E13
 2084           9533.     7.256173E15     7.256173E13
 2085           9534.     7.259274E15     7.259274E13
 2086           9535.     7.262377E15     7.262377E13
 2087           9536.     7.265482E15     7.265482E13
 2088           9537.     7.268588E15     7.268588E13
 2089           9538.     7.271696E15     7.271696E13
 2090           9539.     7.274807E15     7.274807E13
 2091           9540.     7.277919E15     7.277919E13
 2092           9541.     7.281034E15     7.281034E13
 2093           9542.     7.284151E15     7.284150E13
 2094           9543.     7.287269E15     7.287268E13
 2095           9544.     7.290389E15     7.290389E13
 2096           9545.     7.293512E15     7.293512E13
 2097           9546.     7.296636E15     7.296636E13
 2098           9547.     7.299763E15     7.299762E13
 2099           9548.     7.302891E15     7.302891E13
 2100           9549.     7.306022E15     7.306021E13
 2101           9550.     7.309154E15     7.309154E13
 2102           9551.     7.312289E15     7.312288E13
 2103           9552.     7.315292E15     7.315292E13
 2104           9553.     7.318289E15     7.318289E13
 2105           9554.     7.321276E15     7.321276E13
 2106           9555.     7.324254E15     7.324254E13
 2107           9556.     7.327224E15     7.327224E13
 2108           9557.     7.330187E15     7.330186E13
 2109           9558.     7.333139E15     7.333139E13
 2110           9559.     7.336084E15     7.336084E13
 2111           9560.     7.339020E15     7.339019E13
 2112           9561.     7.341946E15     7.341946E13
 2113           9562.     7.344865E15     7.344866E13
 2114           9563.     7.347775E15     7.347776E13
 2115           9564.     7.350678E15     7.350677E13
 2116           9565.     7.353570E15     7.353570E13
 2117           9566.     7.356454E15     7.356454E13
 2118           9567.     7.359330E15     7.359330E13
 2119           9568.     7.362198E15     7.362197E13
 2120           9569.     7.365056E15     7.365056E13
 2121           9570.     7.367906E15     7.367906E13
 2122           9571.     7.370748E15     7.370748E13
 2123           9572.     7.373581E15     7.373581E13
 2124           9573.     7.376406E15     7.376405E13
 2125           9574.     7.379221E15     7.379221E13
 2126           9575.     7.382028E15     7.382028E13
 2127           9576.     7.385183E15     7.385183E13
 2128           9577.     7.388357E15     7.388357E13
 2129           9578.     7.391551E15     7.391551E13
 2130           9579.     7.394766E15     7.394766E13
 2131           9580.     7.398001E15     7.398001E13
 2132           9581.     7.401254E15     7.401254E13
 2133           9582.     7.404528E15     7.404528E13
 2134           9583.     7.407822E15     7.407821E13
 2135           9584.     7.411136E15     7.411136E13
 2136           9585.     7.414469E15     7.414469E13
 2137           9586.     7.417823E15     7.417823E13
