#  Table WFC3.IR.G141.1st.sens.2.fits[1]  Tue 03:23:23 11-Jan-2011

# row      WAVELENGTH     SENSITIVITY           ERROR
#                                                    

 2724          12673.     1.212395E16     1.213029E14
 2725          12674.     1.212601E16     1.213236E14
 2726          12675.     1.212808E16     1.213445E14
 2727          12676.     1.213018E16     1.213657E14
 2728          12677.     1.213229E16     1.213870E14
 2729          12678.     1.213443E16     1.214085E14
 2730          12679.     1.213659E16     1.214302E14
 2731          12680.     1.213876E16     1.214522E14
 2732          12681.     1.214096E16     1.214743E14
 2733          12682.     1.214317E16     1.214966E14
 2734          12683.     1.214540E16     1.215191E14
 2735          12684.     1.214766E16     1.215418E14
 2736          12685.     1.214993E16     1.215647E14
 2737          12686.     1.215223E16     1.215878E14
 2738          12687.     1.215454E16     1.216111E14
 2739          12688.     1.215687E16     1.216346E14
 2740          12689.     1.215923E16     1.216583E14
 2741          12690.     1.216160E16     1.216822E14
 2742          12691.     1.216399E16     1.217063E14
 2743          12692.     1.216640E16     1.217306E14
 2744          12693.     1.216884E16     1.217551E14
 2745          12694.     1.217129E16     1.217798E14
 2746          12695.     1.217376E16     1.218047E14
 2747          12696.     1.217625E16     1.218298E14
 2748          12697.     1.217876E16     1.218551E14
 2749          12698.     1.218129E16     1.218805E14
 2750          12699.     1.218384E16     1.219062E14
 2751          12700.     1.218641E16     1.219321E14
 2752          12701.     1.218900E16     1.219582E14
 2753          12702.     1.219161E16     1.219844E14
 2754          12703.     1.219424E16     1.220109E14
 2755          12704.     1.219689E16     1.220376E14
 2756          12705.     1.220010E16     1.220682E14
 2757          12706.     1.220335E16     1.220992E14
 2758          12707.     1.220664E16     1.221307E14
 2759          12708.     1.220998E16     1.221626E14
 2760          12709.     1.221336E16     1.221949E14
 2761          12710.     1.221677E16     1.222276E14
 2762          12711.     1.222024E16     1.222608E14
 2763          12712.     1.222374E16     1.222944E14
 2764          12713.     1.222729E16     1.223284E14
 2765          12714.     1.223088E16     1.223628E14
 2766          12715.     1.223451E16     1.223977E14
 2767          12716.     1.223819E16     1.224330E14
 2768          12717.     1.224190E16     1.224687E14
 2769          12718.     1.224566E16     1.225048E14
 2770          12719.     1.224946E16     1.225413E14
 2771          12720.     1.225331E16     1.225783E14
 2772          12721.     1.225720E16     1.226157E14
 2773          12722.     1.226113E16     1.226535E14
 2774          12723.     1.226510E16     1.226918E14
 2775          12724.     1.226911E16     1.227305E14
 2776          12725.     1.227317E16     1.227696E14
 2777          12726.     1.227727E16     1.228091E14
 2778          12727.     1.228141E16     1.228490E14
 2779          12728.     1.228559E16     1.228894E14
 2780          12729.     1.228982E16     1.229302E14
 2781          12730.     1.229409E16     1.229714E14
 2782          12731.     1.229840E16     1.230130E14
 2783          12732.     1.230275E16     1.230551E14
 2784          12733.     1.230715E16     1.230975E14
 2785          12734.     1.231159E16     1.231405E14
 2786          12735.     1.231607E16     1.231838E14
 2787          12736.     1.232059E16     1.232275E14
 2788          12737.     1.232516E16     1.232717E14
 2789          12738.     1.232976E16     1.233163E14
 2790          12739.     1.233441E16     1.233613E14
 2791          12740.     1.233911E16     1.234068E14
 2792          12741.     1.234384E16     1.234526E14
 2793          12742.     1.234862E16     1.234989E14
 2794          12743.     1.235344E16     1.235456E14
 2795          12744.     1.235830E16     1.235928E14
 2796          12745.     1.236321E16     1.236403E14
 2797          12746.     1.236816E16     1.236883E14
 2798          12747.     1.237315E16     1.237367E14
 2799          12748.     1.237818E16     1.237856E14
 2800          12749.     1.238325E16     1.238348E14
 2801          12750.     1.238837E16     1.238845E14
 2802          12751.     1.239297E16     1.239192E14
 2803          12752.     1.239700E16     1.239385E14
 2804          12753.     1.240103E16     1.239578E14
 2805          12754.     1.240505E16     1.239770E14
 2806          12755.     1.240906E16     1.239962E14
 2807          12756.     1.241307E16     1.240152E14
 2808          12757.     1.241707E16     1.240342E14
 2809          12758.     1.242107E16     1.240532E14
 2810          12759.     1.242507E16     1.240720E14
 2811          12760.     1.242905E16     1.240908E14
 2812          12761.     1.243303E16     1.241095E14
 2813          12762.     1.243701E16     1.241281E14
 2814          12763.     1.244098E16     1.241467E14
 2815          12764.     1.244494E16     1.241652E14
 2816          12765.     1.244890E16     1.241836E14
 2817          12766.     1.245285E16     1.242020E14
 2818          12767.     1.245679E16     1.242203E14
 2819          12768.     1.246074E16     1.242385E14
 2820          12769.     1.246467E16     1.242566E14
 2821          12770.     1.246860E16     1.242747E14
 2822          12771.     1.247252E16     1.242927E14
 2823          12772.     1.247644E16     1.243106E14
 2824          12773.     1.248035E16     1.243284E14
 2825          12774.     1.248425E16     1.243462E14
 2826          12775.     1.248815E16     1.243639E14
 2827          12776.     1.249205E16     1.243816E14
 2828          12777.     1.249593E16     1.243992E14
 2829          12778.     1.249982E16     1.244167E14
 2830          12779.     1.250369E16     1.244341E14
 2831          12780.     1.250756E16     1.244515E14
 2832          12781.     1.251143E16     1.244688E14
 2833          12782.     1.251529E16     1.244860E14
 2834          12783.     1.251914E16     1.245031E14
 2835          12784.     1.252299E16     1.245202E14
 2836          12785.     1.252683E16     1.245372E14
 2837          12786.     1.253067E16     1.245541E14
 2838          12787.     1.253449E16     1.245710E14
 2839          12788.     1.253832E16     1.245878E14
 2840          12789.     1.254214E16     1.246045E14
 2841          12790.     1.254595E16     1.246212E14
 2842          12791.     1.254976E16     1.246378E14
 2843          12792.     1.255356E16     1.246543E14
 2844          12793.     1.255735E16     1.246707E14
 2845          12794.     1.256114E16     1.246871E14
 2846          12795.     1.256493E16     1.247034E14
 2847          12796.     1.256871E16     1.247196E14
 2848          12797.     1.257248E16     1.247358E14
 2849          12798.     1.257563E16     1.247757E14
 2850          12799.     1.257876E16     1.248153E14
 2851          12800.     1.258185E16     1.248546E14
 2852          12801.     1.258491E16     1.248936E14
 2853          12802.     1.258793E16     1.249323E14
 2854          12803.     1.259093E16     1.249707E14
 2855          12804.     1.259390E16     1.250087E14
 2856          12805.     1.259683E16     1.250465E14
 2857          12806.     1.259973E16     1.250839E14
 2858          12807.     1.260260E16     1.251211E14
 2859          12808.     1.260544E16     1.251579E14
 2860          12809.     1.260825E16     1.251944E14
 2861          12810.     1.261102E16     1.252306E14
 2862          12811.     1.261377E16     1.252665E14
 2863          12812.     1.261648E16     1.253021E14
 2864          12813.     1.261916E16     1.253374E14
 2865          12814.     1.262181E16     1.253724E14
 2866          12815.     1.262443E16     1.254070E14
 2867          12816.     1.262702E16     1.254414E14
 2868          12817.     1.262957E16     1.254754E14
 2869          12818.     1.263209E16     1.255092E14
 2870          12819.     1.263459E16     1.255426E14
 2871          12820.     1.263705E16     1.255757E14
 2872          12821.     1.263948E16     1.256085E14
 2873          12822.     1.264187E16     1.256410E14
 2874          12823.     1.264424E16     1.256732E14
 2875          12824.     1.264657E16     1.257050E14
 2876          12825.     1.264887E16     1.257366E14
 2877          12826.     1.265115E16     1.257678E14
 2878          12827.     1.265338E16     1.257988E14
 2879          12828.     1.265559E16     1.258294E14
 2880          12829.     1.265777E16     1.258597E14
 2881          12830.     1.265991E16     1.258897E14
 2882          12831.     1.266203E16     1.259194E14
 2883          12832.     1.266411E16     1.259488E14
 2884          12833.     1.266616E16     1.259779E14
 2885          12834.     1.266818E16     1.260066E14
 2886          12835.     1.267016E16     1.260351E14
 2887          12836.     1.267212E16     1.260632E14
 2888          12837.     1.267404E16     1.260911E14
 2889          12838.     1.267593E16     1.261186E14
 2890          12839.     1.267780E16     1.261458E14
 2891          12840.     1.267962E16     1.261727E14
 2892          12841.     1.268142E16     1.261993E14
 2893          12842.     1.268319E16     1.262255E14
 2894          12843.     1.268492E16     1.262515E14
 2895          12844.     1.268672E16     1.262757E14
 2896          12845.     1.268858E16     1.262981E14
 2897          12846.     1.269041E16     1.263203E14
 2898          12847.     1.269222E16     1.263423E14
 2899          12848.     1.269401E16     1.263641E14
 2900          12849.     1.269577E16     1.263856E14
 2901          12850.     1.269751E16     1.264069E14
 2902          12851.     1.269923E16     1.264279E14
 2903          12852.     1.270092E16     1.264487E14
 2904          12853.     1.270259E16     1.264693E14
 2905          12854.     1.270424E16     1.264897E14
 2906          12855.     1.270586E16     1.265097E14
 2907          12856.     1.270745E16     1.265296E14
 2908          12857.     1.270903E16     1.265492E14
 2909          12858.     1.271058E16     1.265686E14
 2910          12859.     1.271210E16     1.265878E14
 2911          12860.     1.271360E16     1.266067E14
 2912          12861.     1.271508E16     1.266254E14
 2913          12862.     1.271653E16     1.266438E14
 2914          12863.     1.271797E16     1.266621E14
 2915          12864.     1.271937E16     1.266800E14
 2916          12865.     1.272075E16     1.266978E14
 2917          12866.     1.272212E16     1.267153E14
 2918          12867.     1.272345E16     1.267325E14
 2919          12868.     1.272476E16     1.267496E14
 2920          12869.     1.272605E16     1.267664E14
 2921          12870.     1.272731E16     1.267829E14
 2922          12871.     1.272855E16     1.267992E14
 2923          12872.     1.272977E16     1.268153E14
 2924          12873.     1.273096E16     1.268312E14
 2925          12874.     1.273213E16     1.268468E14
